DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
30 April 2019,184,184045,186509,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,245269,RETIREES,Premium
16 June 2019,184,184045,186510,44,Thins Chips Light&  Tangy 175g,2,6.6,245270,OLDER SINGLES/COUPLES,Premium
07 July 2018,184,184161,187285,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,245300,OLDER FAMILIES,Budget
17 July 2018,184,184161,187286,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,245303,OLDER SINGLES/COUPLES,Premium
13 August 2018,184,184161,187287,78,Thins Chips Salt &  Vinegar 175g,2,6.6,245305,RETIREES,Premium
03 December 2018,184,184176,187380,29,French Fries Potato Chips 175g,2,6.0,245316,YOUNG SINGLES/COUPLES,Mainstream
12 December 2018,184,184176,187382,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,245318,OLDER FAMILIES,Budget
21 July 2018,184,184209,187606,40,Thins Chips Seasonedchicken 175g,2,6.6,245321,YOUNG SINGLES/COUPLES,Mainstream
10 August 2018,184,184209,187607,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,245322,OLDER SINGLES/COUPLES,Premium
30 August 2018,184,184209,187608,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,245323,MIDAGE SINGLES/COUPLES,Premium
26 September 2018,184,184218,187676,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,245344,OLDER SINGLES/COUPLES,Budget
19 December 2018,184,184218,187679,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,245347,YOUNG SINGLES/COUPLES,Mainstream
15 April 2019,185,185362,188229,47,Doritos Corn Chips  Original 170g,1,4.4,245368,OLDER FAMILIES,Budget
02 September 2018,185,185453,188355,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,245376,YOUNG SINGLES/COUPLES,Premium
29 November 2018,185,185472,188378,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,245379,RETIREES,Budget
13 May 2019,185,185472,188380,75,Cobs Popd Sea Salt  Chips 110g,1,3.8,246002,OLDER FAMILIES,Budget
25 May 2019,187,187287,189211,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,246023,RETIREES,Budget
02 January 2019,187,187296,189225,44,Thins Chips Light&  Tangy 175g,1,3.3,246025,RETIREES,Mainstream
03 October 2018,188,188067,189393,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,246032,RETIREES,Budget
11 February 2019,188,188067,189394,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,246033,RETIREES,Premium
07 March 2019,189,189013,189896,40,Thins Chips Seasonedchicken 175g,1,3.3,246037,YOUNG SINGLES/COUPLES,Mainstream
08 November 2018,189,189328,190142,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,246045,YOUNG SINGLES/COUPLES,Mainstream
09 March 2019,189,189362,190166,75,Cobs Popd Sea Salt  Chips 110g,1,3.8,246049,YOUNG FAMILIES,Budget
01 April 2019,189,189437,190227,75,Cobs Popd Sea Salt  Chips 110g,1,3.8,246052,OLDER FAMILIES,Budget
24 January 2019,189,189443,190233,29,French Fries Potato Chips 175g,1,3.0,246056,NEW FAMILIES,Budget
18 December 2018,190,190011,190325,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,246061,NEW FAMILIES,Mainstream
24 March 2019,190,190011,190328,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246064,YOUNG FAMILIES,Mainstream
08 November 2018,190,190040,190490,40,Thins Chips Seasonedchicken 175g,2,6.6,246073,OLDER SINGLES/COUPLES,Budget
12 October 2018,190,190069,190652,44,Thins Chips Light&  Tangy 175g,2,6.6,246080,OLDER SINGLES/COUPLES,Budget
24 November 2018,190,190069,190653,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,246081,YOUNG SINGLES/COUPLES,Mainstream
30 April 2019,190,190069,190656,29,French Fries Potato Chips 175g,2,6.0,246084,RETIREES,Mainstream
12 August 2018,190,190113,190904,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,246086,OLDER FAMILIES,Budget
14 April 2019,190,190113,190912,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,246093,OLDER SINGLES/COUPLES,Premium
14 January 2019,190,190156,191184,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,246100,RETIREES,Mainstream
26 September 2018,190,190175,191294,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246105,MIDAGE SINGLES/COUPLES,Premium
28 October 2018,190,190176,191298,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,246109,OLDER SINGLES/COUPLES,Mainstream
04 November 2018,190,190176,191299,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,246110,RETIREES,Budget
16 November 2018,190,190218,191536,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,246119,OLDER SINGLES/COUPLES,Mainstream
22 March 2019,190,190218,191538,110,WW Original Corn    Chips 200g,2,3.8,246120,RETIREES,Mainstream
19 April 2019,191,191024,191888,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,246126,RETIREES,Mainstream
15 July 2018,191,191081,192274,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,246130,OLDER SINGLES/COUPLES,Premium
13 September 2018,191,191089,192310,22,Thins Chips         Originl saltd 175g,2,6.6,246143,MIDAGE SINGLES/COUPLES,Mainstream
08 May 2019,191,191089,192314,96,WW Original Stacked Chips 160g,2,3.8,246149,YOUNG SINGLES/COUPLES,Mainstream
01 July 2018,191,191096,192344,29,French Fries Potato Chips 175g,2,6.0,246152,YOUNG SINGLES/COUPLES,Mainstream
13 September 2018,191,191096,192347,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,246155,OLDER FAMILIES,Premium
09 March 2019,191,191096,192348,44,Thins Chips Light&  Tangy 175g,2,6.6,246157,OLDER FAMILIES,Premium
22 May 2019,191,191121,192477,29,French Fries Potato Chips 175g,2,6.0,246171,OLDER FAMILIES,Budget
29 April 2019,191,191126,192504,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,246181,YOUNG SINGLES/COUPLES,Mainstream
13 July 2018,191,191132,192536,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,246188,OLDER SINGLES/COUPLES,Budget
11 November 2018,191,191132,192540,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,246192,OLDER FAMILIES,Premium
29 March 2019,191,191132,192543,40,Thins Chips Seasonedchicken 175g,2,6.6,246195,OLDER SINGLES/COUPLES,Mainstream
12 September 2018,191,191151,192651,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,246197,OLDER SINGLES/COUPLES,Premium
23 October 2018,191,191178,192817,22,Thins Chips         Originl saltd 175g,2,6.6,246208,YOUNG SINGLES/COUPLES,Premium
01 December 2018,191,191178,192818,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246209,RETIREES,Mainstream
26 May 2019,191,191178,192822,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,246212,YOUNG FAMILIES,Mainstream
19 September 2018,191,191210,193011,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,246222,OLDER SINGLES/COUPLES,Premium
14 July 2018,194,194080,193613,40,Thins Chips Seasonedchicken 175g,2,6.6,246226,RETIREES,Mainstream
14 December 2018,194,194085,193627,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,246233,OLDER SINGLES/COUPLES,Budget
07 January 2019,194,194085,193629,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,246235,OLDER FAMILIES,Budget
28 January 2019,194,194117,193761,40,Thins Chips Seasonedchicken 175g,2,6.6,246255,RETIREES,Mainstream
30 July 2018,194,194139,193845,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246261,YOUNG SINGLES/COUPLES,Budget
13 January 2019,194,194162,193942,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246266,MIDAGE SINGLES/COUPLES,Budget
26 December 2018,194,194302,194486,47,Doritos Corn Chips  Original 170g,2,8.8,246279,YOUNG SINGLES/COUPLES,Mainstream
30 March 2019,194,194302,194488,44,Thins Chips Light&  Tangy 175g,2,6.6,246281,RETIREES,Budget
21 April 2019,195,195034,194864,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,246292,RETIREES,Budget
12 March 2019,195,195157,195003,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,246294,OLDER FAMILIES,Budget
13 November 2018,195,195461,195363,22,Thins Chips         Originl saltd 175g,2,6.6,246298,OLDER FAMILIES,Premium
03 July 2018,196,196014,195470,40,Thins Chips Seasonedchicken 175g,2,6.6,246299,YOUNG SINGLES/COUPLES,Mainstream
30 August 2018,196,196014,195472,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,246302,OLDER FAMILIES,Mainstream
16 December 2018,196,196014,195474,96,WW Original Stacked Chips 160g,2,3.8,246304,RETIREES,Budget
08 April 2019,196,196014,195478,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,246309,RETIREES,Budget
16 January 2019,196,196029,195572,29,French Fries Potato Chips 175g,2,6.0,246318,YOUNG SINGLES/COUPLES,Budget
29 January 2019,196,196036,195616,47,Doritos Corn Chips  Original 170g,2,8.8,246331,OLDER FAMILIES,Budget
15 July 2018,196,196050,195705,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246343,OLDER SINGLES/COUPLES,Mainstream
14 September 2018,196,196058,195769,47,Doritos Corn Chips  Original 170g,2,8.8,246355,OLDER SINGLES/COUPLES,Budget
21 September 2018,196,196058,195770,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246357,OLDER SINGLES/COUPLES,Premium
14 April 2019,196,196063,195813,78,Thins Chips Salt &  Vinegar 175g,2,6.6,246371,OLDER SINGLES/COUPLES,Premium
08 May 2019,196,196063,195814,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,246374,RETIREES,Budget
25 September 2018,196,196074,195883,22,Thins Chips         Originl saltd 175g,2,6.6,246376,RETIREES,Mainstream
02 April 2019,196,196074,195887,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,246380,YOUNG FAMILIES,Premium
10 September 2018,196,196088,195963,47,Doritos Corn Chips  Original 170g,2,8.8,247000,RETIREES,Budget
06 July 2018,196,196096,196006,44,Thins Chips Light&  Tangy 175g,2,6.6,247007,YOUNG FAMILIES,Budget
24 May 2019,196,196096,196014,110,WW Original Corn    Chips 200g,2,3.8,247015,OLDER SINGLES/COUPLES,Premium
13 February 2019,196,196104,196058,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,247017,OLDER SINGLES/COUPLES,Premium
18 June 2019,196,196104,196061,96,WW Original Stacked Chips 160g,2,3.8,247020,OLDER FAMILIES,Budget
02 May 2019,196,196148,196353,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,247029,YOUNG SINGLES/COUPLES,Budget
28 January 2019,196,196169,196484,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,247034,OLDER SINGLES/COUPLES,Budget
09 July 2018,196,196175,196515,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,247037,YOUNG FAMILIES,Budget
08 February 2019,196,196175,196519,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,247040,YOUNG FAMILIES,Budget
16 March 2019,196,196175,196521,47,Doritos Corn Chips  Original 170g,2,8.8,247042,YOUNG SINGLES/COUPLES,Budget
02 June 2019,196,196179,196550,44,Thins Chips Light&  Tangy 175g,2,6.6,247050,OLDER SINGLES/COUPLES,Premium
15 October 2018,196,196193,196632,44,Thins Chips Light&  Tangy 175g,2,6.6,247058,OLDER FAMILIES,Budget
22 December 2018,196,196193,196633,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,247059,YOUNG FAMILIES,Budget
05 February 2019,197,197103,197031,78,Thins Chips Salt &  Vinegar 175g,2,6.6,247069,OLDER FAMILIES,Budget
06 June 2019,197,197234,197162,61,Smiths Crinkle Cut  Chips Chicken 170g,1,2.9,247072,RETIREES,Budget
24 July 2018,197,197295,197229,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,247074,MIDAGE SINGLES/COUPLES,Premium
29 December 2018,197,197490,197496,44,Thins Chips Light&  Tangy 175g,2,6.6,247083,OLDER FAMILIES,Premium
28 May 2019,197,197490,197497,96,WW Original Stacked Chips 160g,2,3.8,247084,YOUNG FAMILIES,Premium
25 November 2018,199,199053,197804,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,247089,MIDAGE SINGLES/COUPLES,Premium
21 July 2018,199,199071,197872,44,Thins Chips Light&  Tangy 175g,2,6.6,247094,OLDER FAMILIES,Budget
30 March 2019,199,199071,197879,47,Doritos Corn Chips  Original 170g,2,8.8,247102,OLDER FAMILIES,Budget
01 May 2019,199,199071,197880,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,247103,YOUNG SINGLES/COUPLES,Budget
03 April 2019,199,199153,198230,78,Thins Chips Salt &  Vinegar 175g,2,6.6,247110,NEW FAMILIES,Premium
27 June 2019,199,199153,198231,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,247111,OLDER FAMILIES,Budget
01 September 2018,199,199255,198698,44,Thins Chips Light&  Tangy 175g,2,6.6,247113,OLDER FAMILIES,Budget
29 December 2018,199,199255,198700,44,Thins Chips Light&  Tangy 175g,2,6.6,247115,YOUNG FAMILIES,Premium
10 May 2019,199,199255,198703,40,Thins Chips Seasonedchicken 175g,2,6.6,247118,RETIREES,Mainstream
21 May 2019,199,199255,198704,40,Thins Chips Seasonedchicken 175g,2,6.6,247119,OLDER FAMILIES,Premium
28 January 2019,199,199263,198731,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,247127,YOUNG SINGLES/COUPLES,Mainstream
21 February 2019,199,199329,199028,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,247147,YOUNG FAMILIES,Budget
13 April 2019,199,199329,199029,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,247148,RETIREES,Mainstream
01 January 2019,199,199367,199198,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,247161,OLDER SINGLES/COUPLES,Mainstream
22 December 2018,200,200319,199802,47,Doritos Corn Chips  Original 170g,2,8.8,247174,YOUNG FAMILIES,Budget
08 September 2018,201,201131,200505,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,247180,RETIREES,Mainstream
02 October 2018,201,201131,200506,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,247181,OLDER FAMILIES,Mainstream
25 June 2019,201,201131,200510,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,247185,OLDER SINGLES/COUPLES,Mainstream
17 July 2018,201,201136,200529,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,247186,YOUNG SINGLES/COUPLES,Mainstream
22 July 2018,201,201156,200603,44,Thins Chips Light&  Tangy 175g,2,6.6,247191,RETIREES,Budget
07 October 2018,201,201156,200605,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,247193,RETIREES,Budget
07 May 2019,201,201208,200838,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,247201,OLDER FAMILIES,Premium
21 May 2019,201,201224,200908,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,247204,YOUNG SINGLES/COUPLES,Mainstream
29 November 2018,201,201263,201086,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,247209,OLDER SINGLES/COUPLES,Budget
25 June 2019,201,201281,201174,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,247214,RETIREES,Premium
13 August 2018,201,201284,201183,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,247216,RETIREES,Budget
19 June 2019,201,201284,201185,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,247218,OLDER SINGLES/COUPLES,Budget
20 October 2018,201,201330,201398,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,247224,YOUNG SINGLES/COUPLES,Mainstream
28 August 2018,201,201340,201431,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,247230,OLDER FAMILIES,Budget
04 March 2019,201,201340,201434,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,247233,RETIREES,Mainstream
25 May 2019,201,201340,201437,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,247236,OLDER FAMILIES,Mainstream
30 September 2018,201,201363,201524,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,247239,OLDER SINGLES/COUPLES,Mainstream
31 October 2018,201,201363,201525,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,247240,RETIREES,Mainstream
22 February 2019,201,201363,201528,40,Thins Chips Seasonedchicken 175g,2,6.6,247242,RETIREES,Premium
03 June 2019,201,201363,201530,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,247244,MIDAGE SINGLES/COUPLES,Budget
11 April 2019,202,202227,202010,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248000,YOUNG SINGLES/COUPLES,Premium
26 September 2018,203,203054,202516,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248017,MIDAGE SINGLES/COUPLES,Mainstream
21 February 2019,203,203054,202518,78,Thins Chips Salt &  Vinegar 175g,2,6.6,248019,MIDAGE SINGLES/COUPLES,Budget
14 November 2018,203,203068,202586,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248027,YOUNG FAMILIES,Budget
18 January 2019,203,203074,202619,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,248038,OLDER SINGLES/COUPLES,Premium
24 July 2018,203,203101,202739,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248047,RETIREES,Mainstream
22 February 2019,203,203108,202768,44,Thins Chips Light&  Tangy 175g,2,6.6,248060,YOUNG SINGLES/COUPLES,Mainstream
15 November 2018,203,203152,202923,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,248067,MIDAGE SINGLES/COUPLES,Budget
11 December 2018,203,203152,202925,40,Thins Chips Seasonedchicken 175g,2,6.6,248069,OLDER SINGLES/COUPLES,Mainstream
02 July 2018,203,203210,203169,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248074,YOUNG SINGLES/COUPLES,Budget
16 January 2019,203,203210,203171,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248076,RETIREES,Premium
05 February 2019,203,203210,203172,44,Thins Chips Light&  Tangy 175g,2,6.6,248077,YOUNG SINGLES/COUPLES,Mainstream
11 June 2019,203,203210,203177,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,248088,OLDER SINGLES/COUPLES,Budget
23 November 2018,203,203213,203188,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248091,RETIREES,Mainstream
25 June 2019,203,203213,203190,44,Thins Chips Light&  Tangy 175g,2,6.6,248094,RETIREES,Mainstream
12 November 2018,203,203326,203673,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248112,MIDAGE SINGLES/COUPLES,Budget
06 August 2018,203,203343,203739,47,Doritos Corn Chips  Original 170g,2,8.8,248121,RETIREES,Mainstream
11 December 2018,203,203353,203780,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,248130,YOUNG SINGLES/COUPLES,Mainstream
10 February 2019,203,203353,203781,47,Doritos Corn Chips  Original 170g,2,8.8,248131,OLDER SINGLES/COUPLES,Budget
29 August 2018,203,203390,203956,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248138,YOUNG FAMILIES,Premium
10 July 2018,205,205254,204328,29,French Fries Potato Chips 175g,1,3.0,248144,YOUNG FAMILIES,Budget
09 September 2018,207,207052,204873,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,248157,MIDAGE SINGLES/COUPLES,Mainstream
21 March 2019,207,207052,204879,78,Thins Chips Salt &  Vinegar 175g,2,6.6,248163,YOUNG FAMILIES,Budget
26 October 2018,207,207065,204948,110,WW Original Corn    Chips 200g,2,3.8,248167,RETIREES,Budget
13 April 2019,207,207065,204949,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,248168,YOUNG SINGLES/COUPLES,Mainstream
19 October 2018,207,207097,205156,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,248173,OLDER SINGLES/COUPLES,Mainstream
12 April 2019,207,207097,205160,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,248177,MIDAGE SINGLES/COUPLES,Mainstream
22 July 2018,207,207109,205227,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,248179,OLDER FAMILIES,Mainstream
12 September 2018,207,207109,205228,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,248182,YOUNG FAMILIES,Mainstream
10 October 2018,207,207109,205229,78,Thins Chips Salt &  Vinegar 175g,2,6.6,248183,OLDER FAMILIES,Budget
22 January 2019,207,207122,205315,96,WW Original Stacked Chips 160g,2,3.8,248195,OLDER SINGLES/COUPLES,Mainstream
23 July 2018,207,207124,205324,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,248197,YOUNG FAMILIES,Mainstream
24 March 2019,207,207174,205628,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,248214,YOUNG SINGLES/COUPLES,Premium
27 April 2019,207,207175,205636,44,Thins Chips Light&  Tangy 175g,2,6.6,248224,YOUNG SINGLES/COUPLES,Mainstream
12 May 2019,207,207175,205637,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248226,RETIREES,Premium
12 August 2018,207,207187,205710,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,248230,OLDER FAMILIES,Budget
11 March 2019,207,207187,205715,22,Thins Chips         Originl saltd 175g,2,6.6,248236,RETIREES,Mainstream
03 February 2019,207,207227,205929,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,248256,YOUNG FAMILIES,Mainstream
20 March 2019,207,207227,205931,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,248258,OLDER SINGLES/COUPLES,Mainstream
22 May 2019,207,207227,205933,40,Thins Chips Seasonedchicken 175g,2,6.6,248261,OLDER SINGLES/COUPLES,Premium
10 November 2018,207,207228,205935,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248263,MIDAGE SINGLES/COUPLES,Premium
26 March 2019,207,207228,205940,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,248271,NEW FAMILIES,Budget
13 September 2018,207,207250,206075,29,French Fries Potato Chips 175g,2,6.0,248287,RETIREES,Mainstream
21 September 2018,207,207257,206100,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,248297,OLDER FAMILIES,Budget
30 May 2019,208,208010,206177,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,248316,YOUNG SINGLES/COUPLES,Mainstream
31 May 2019,208,208010,206178,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,248318,RETIREES,Mainstream
02 February 2019,208,208042,206352,29,French Fries Potato Chips 175g,2,6.0,248326,OLDER SINGLES/COUPLES,Mainstream
26 August 2018,208,208090,206618,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,248349,YOUNG SINGLES/COUPLES,Premium
20 September 2018,208,208118,206786,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,248357,YOUNG FAMILIES,Budget
20 January 2019,208,208118,206793,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,248369,RETIREES,Premium
17 June 2019,208,208118,206794,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,248371,RETIREES,Mainstream
27 July 2018,208,208122,206813,96,WW Original Stacked Chips 160g,2,3.8,248373,OLDER SINGLES/COUPLES,Mainstream
15 April 2019,208,208148,206966,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,248383,RETIREES,Premium
26 September 2018,208,208153,206992,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,248384,RETIREES,Mainstream
03 August 2018,208,208178,207130,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248403,YOUNG FAMILIES,Budget
22 February 2019,208,208178,207140,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,248415,YOUNG SINGLES/COUPLES,Mainstream
24 July 2018,208,208189,207208,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,248419,OLDER SINGLES/COUPLES,Premium
08 June 2019,208,208189,207214,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,248428,OLDER FAMILIES,Budget
10 July 2018,208,208192,207224,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,248429,YOUNG SINGLES/COUPLES,Mainstream
21 June 2019,208,208197,207255,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,248449,MIDAGE SINGLES/COUPLES,Mainstream
06 July 2018,208,208216,207379,40,Thins Chips Seasonedchicken 175g,2,6.6,248466,OLDER SINGLES/COUPLES,Budget
23 November 2018,208,208216,207381,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,248468,OLDER SINGLES/COUPLES,Premium
20 June 2019,208,208216,207384,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,248473,MIDAGE SINGLES/COUPLES,Premium
07 August 2018,208,208225,207435,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,248475,OLDER SINGLES/COUPLES,Premium
03 May 2019,208,208226,207449,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,248495,RETIREES,Budget
06 May 2019,208,208226,207450,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,248497,OLDER SINGLES/COUPLES,Budget
10 July 2018,209,209015,207572,40,Thins Chips Seasonedchicken 175g,2,6.6,249000,NEW FAMILIES,Mainstream
17 February 2019,209,209015,207574,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,249005,RETIREES,Mainstream
24 May 2019,209,209021,207613,22,Thins Chips         Originl saltd 175g,2,6.6,249012,MIDAGE SINGLES/COUPLES,Budget
13 October 2018,209,209038,207704,22,Thins Chips         Originl saltd 175g,2,6.6,249017,YOUNG SINGLES/COUPLES,Budget
11 August 2018,209,209049,207779,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,249029,MIDAGE SINGLES/COUPLES,Premium
17 July 2018,209,209156,208364,40,Thins Chips Seasonedchicken 175g,2,6.6,249035,YOUNG SINGLES/COUPLES,Premium
17 January 2019,209,209156,208368,40,Thins Chips Seasonedchicken 175g,2,6.6,249042,YOUNG FAMILIES,Budget
12 December 2018,209,209181,208517,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,249052,YOUNG SINGLES/COUPLES,Premium
05 March 2019,209,209181,208520,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,249055,RETIREES,Mainstream
29 August 2018,209,209202,208635,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,249059,OLDER SINGLES/COUPLES,Mainstream
02 July 2018,209,209232,208815,22,Thins Chips         Originl saltd 175g,2,6.6,249067,RETIREES,Mainstream
29 November 2018,209,209232,208819,78,Thins Chips Salt &  Vinegar 175g,2,6.6,249073,YOUNG SINGLES/COUPLES,Mainstream
10 March 2019,210,210068,209204,47,Doritos Corn Chips  Original 170g,2,8.8,249108,OLDER SINGLES/COUPLES,Mainstream
20 September 2018,210,210082,209265,44,Thins Chips Light&  Tangy 175g,2,6.6,249114,MIDAGE SINGLES/COUPLES,Premium
08 January 2019,210,210082,209267,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,249116,YOUNG SINGLES/COUPLES,Mainstream
28 May 2019,210,210134,209509,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,249139,YOUNG SINGLES/COUPLES,Premium
